First name,Surname,Sex,Country,Swim time,Time T1,Cycle time,Time T2,Run time,Total time,T-shirt,Finish at,Year,Rank swim,Time after cycle,Rank after cycle,Rank final,Rank cycle,Rank run,Gain cycle,Gain run,b_pred,Tranche
Ludovic,Leveque,Male,FRA,1.2994561111111111,6.216666666666667,7.243608055555556,2.5,6.580271944444444,15.269448055555555,Black ,Gaustatoppen,2019,86.23188405797102,8.543064166666667,71.01449275362319,69.56521739130434,66.30434782608695,69.20289855072464,-15.217391304347828,-1.4492753623188435,65.94860485877297,70.0
Thomas,Bech,Male,DEN,1.378896111111111,12.966666666666667,7.243608055555556,6.05,6.553608055555556,15.50138388888889,White,1000 meters,2022,49.76958525345622,8.622504166666667,59.44700460829493,70.96774193548387,62.21198156682027,80.18433179723502,9.677419354838712,11.52073732718894,75.05051357790711,55.0
Filomena,Gomes,Female,POR,1.1394480555555555,9.383333333333333,7.242768055555556,6.483333333333333,7.386936111111112,16.034448055555554,Black ,Gaustatoppen,2019,52.89855072463768,8.382216111111111,64.13043478260869,85.14492753623189,65.94202898550725,90.21739130434783,11.231884057971008,21.014492753623202,83.3663672335673,60.0
Rob,Vanderpost,Male,CAN,1.2205438888888889,4.35,7.2414000000000005,9.983333333333333,6.521951944444444,15.22334388888889,Black,Gaustatoppen,2018,50.467289719626166,8.46194388888889,66.35514018691589,75.23364485981308,70.09345794392523,75.70093457943925,15.887850467289724,8.878504672897193,71.33447111678623,65.0
Mathias,Davidsen,Male,Norway,1.4836111111111112,0.11888888888888889,7.241388888888889,0.10305555555555555,5.767222222222222,14.714166666666667,Black,Gaustatoppen,2011,40.93023255813954,8.725000000000001,33.02325581395349,38.139534883720934,35.81395348837209,52.093023255813954,-7.906976744186046,5.116279069767444,51.76716609443558,30.0
Christian,Wulff,Male,Norway,1.6694444444444445,0.17277777777777778,7.240833333333334,0.08472222222222223,5.3475,14.515277777777778,Black,Gaustatoppen,2011,61.86046511627907,8.910277777777779,42.7906976744186,32.55813953488372,35.348837209302324,31.16279069767442,-19.06976744186047,-10.23255813953488,34.419242381929905,40.0
Vivian,Skjeie,Female,NOR,1.43472,3.3833333333333333,7.240008055555555,2.75,5.2175038888888885,13.995288055555555,White,1000 meters,2018,84.11214953271028,8.674728055555555,73.36448598130842,38.78504672897196,69.62616822429906,24.299065420560748,-10.747663551401857,-34.579439252336456,28.7302763295838,70.0
Magnus,Minde,Male,Norway,1.3422222222222222,0.09305555555555556,7.239722222222222,0.06666666666666667,6.246666666666667,14.987777777777778,Black,Gaustatoppen,2016,38.52813852813853,8.581944444444444,50.21645021645021,55.41125541125541,53.67965367965368,70.995670995671,11.688311688311686,5.194805194805198,67.43453577341619,50.0
Karoline RØNNING,Rønning,Female,Norway,1.0686,5.083333333333333,7.239456111111111,2.6333333333333333,5.7644400000000005,14.2014,Black,Gaustatoppen,2017,18.340611353711793,8.30805611111111,46.724890829694324,33.624454148471614,55.895196506550214,46.288209606986904,28.38427947598253,-13.10043668122271,46.95587390905555,45.0
Jochen,Massing ,Male,Austria,1.158611111111111,0.08638888888888889,7.239444444444445,0.056666666666666664,6.031944444444444,14.573055555555555,Black,Gaustatoppen,2010,23.963133640552993,8.398055555555555,33.6405529953917,42.857142857142854,35.483870967741936,69.5852534562212,9.677419354838708,9.216589861751153,66.26551790372989,30.0
Anastasiia,Romanets,Female,UKR,1.0530480555555555,6.533333333333333,7.238063888888888,5.583333333333333,5.941391944444444,14.44416,Black,Gaustatoppen,2022,10.599078341013826,8.291111944444443,44.70046082949309,42.3963133640553,61.75115207373272,54.377880184331794,34.10138248847926,-2.3041474654377865,53.660958892953865,40.0
Knut,Glad,Male,Norway,0.8444444444444444,0.10972222222222222,7.2380555555555555,0.08138888888888889,5.988333333333333,14.261666666666667,Black,Gaustatoppen,2015,95.47325102880659,8.0825,61.72839506172839,68.3127572016461,54.73251028806584,70.37037037037037,-33.744855967078195,6.584362139917701,66.9162583240393,60.0
Stephan,Krey,Male,Germany,0.9808333333333333,0.05416666666666667,7.2375,0.11666666666666667,5.995833333333334,14.384722222222223,Black,Gaustatoppen,2014,5.263157894736842,8.218333333333334,23.076923076923077,37.65182186234818,37.24696356275304,69.23076923076923,17.813765182186234,14.574898785425102,65.97170533937613,20.0
Bjørn,Knudsen,Male,Norway,1.5491666666666666,0.10277777777777777,7.237222222222222,0.059722222222222225,5.892222222222222,14.840555555555556,Black,Gaustatoppen,2014,93.11740890688259,8.786388888888888,52.226720647773284,50.607287449392715,36.84210526315789,61.943319838056674,-40.890688259109304,-1.6194331983805696,59.93153756903002,50.0
Emily,Kratz,Female,United States,1.331388888888889,0.10777777777777778,7.236666666666666,0.08944444444444444,5.398611111111111,14.163611111111111,Black,Gaustatoppen,2016,35.4978354978355,8.568055555555555,48.917748917748916,35.4978354978355,53.246753246753244,32.900432900432904,13.419913419913414,-13.419913419913414,35.85947885753282,45.0
Oleksandr,Nedoruba,Male,UKR,1.092216111111111,6.283333333333333,7.23612,2.783333333333333,5.537231944444445,14.01722388888889,Black ,Gaustatoppen,2019,43.47826086956522,8.32833611111111,61.95652173913043,35.869565217391305,65.57971014492753,27.536231884057973,18.47826086956521,-26.086956521739125,31.413386357025534,60.0
Truls,Brunborg,Male,Norway,1.465,0.07527777777777778,7.236111111111111,0.07361111111111111,5.435,14.284722222222221,Black,Gaustatoppen,2014,88.66396761133603,8.70111111111111,47.77327935222672,36.43724696356275,36.43724696356275,33.198380566801625,-40.89068825910931,-11.336032388663973,36.10643136377593,45.0
Geir,Alsaker,Male,Norway,1.976388888888889,0.14027777777777778,7.235,0.06166666666666667,5.117222222222222,14.530555555555555,Black,Gaustatoppen,2011,82.32558139534883,9.211388888888889,53.95348837209303,33.95348837209302,34.883720930232556,17.209302325581397,-28.372093023255808,-20.000000000000007,22.853959906926114,50.0
Richard,Allinson,Male,GBR,1.3741680555555555,3.5,7.234728055555555,5.666666666666667,6.3114,15.073608055555557,White,1000 meters,2018,73.83177570093457,8.608896111111111,71.02803738317756,69.62616822429906,69.1588785046729,68.22429906542055,-2.803738317757009,-1.4018691588784975,65.13749732955677,70.0
Lars,Viehweg,Male,Germany ,1.553611111111111,0.09694444444444444,7.234444444444445,0.018055555555555554,5.4575,14.360555555555555,Black,Gaustatoppen,2011,51.627906976744185,8.788055555555555,38.139534883720934,29.30232558139535,34.418604651162795,37.67441860465116,-13.488372093023251,-8.837209302325583,39.81637420359833,35.0
Petter Andre,Larsen,Male,Norway,1.5969444444444445,0.12,7.233055555555556,0.11555555555555555,6.929444444444444,15.995,Black,Gaustatoppen,2016,74.45887445887446,8.83,58.87445887445888,81.81818181818183,52.81385281385281,90.9090909090909,-15.58441558441558,22.943722943722946,83.9396791612643,55.0
Erwin,Tulleners,Male,NED,1.5269519444444444,10.433333333333334,7.230840000000001,4.416666666666667,6.514991944444445,15.532776111111112,Black,Gaustatoppen,2022,71.42857142857143,8.757791944444445,66.82027649769586,71.88940092165899,61.29032258064516,77.88018433179722,-4.608294930875573,5.069124423963132,73.14073190960771,65.0
Stefan ,Skogbrott,Male,Norway,1.1769444444444443,0.09916666666666667,7.229722222222223,0.07472222222222222,7.488888888888889,16.07,Black,Gaustatoppen,2012,30.25,8.406666666666666,54.50000000000001,87.5,61.75000000000001,97.5,24.250000000000007,32.99999999999999,89.40252281517708,50.0
David,Fraser,Male,GBR,1.0222319444444443,6.083333333333333,7.229711944444444,5.75,6.726383888888889,15.176400000000001,Black ,Gaustatoppen,2019,22.82608695652174,8.251943888888889,58.69565217391305,66.66666666666666,65.21739130434783,75.72463768115942,35.86956521739131,7.971014492753611,71.35411731991603,55.0
Bjørn,Burås,Male,Norway ,0.78,0.11472222222222223,7.229444444444445,0.09083333333333334,5.6755555555555555,13.890277777777778,White,1000 meters,2015,91.35802469135803,8.009444444444444,58.0246913580247,57.20164609053497,54.32098765432099,55.96707818930041,-33.33333333333333,-0.8230452674897251,54.97815810121303,55.0
Cristina,Cominardi,Female,ITA,1.1847119444444443,6.366666666666666,7.228608055555556,2.433333333333333,6.213048055555556,14.773608055555556,Black ,Gaustatoppen,2019,65.94202898550725,8.41332,65.57971014492753,56.15942028985508,64.85507246376811,53.985507246376805,-0.36231884057971797,-9.420289855072454,53.33574244943911,65.0
Christian Fredrik,Scheele,Male,Norway,1.2241666666666666,0.0425,7.227222222222222,0.3869444444444444,5.4302777777777775,14.310555555555556,Black,Gaustatoppen,2013,31.16279069767442,8.45138888888889,18.13953488372093,20.930232558139537,16.74418604651163,21.3953488372093,-13.02325581395349,2.790697674418606,26.323544649427244,15.0
Thomas,Stimpel,Male,Germany,1.313611111111111,0.12583333333333332,7.227222222222222,0.04777777777777778,5.523611111111111,14.2375,Black,Gaustatoppen,2014,66.39676113360325,8.540833333333333,38.46153846153847,34.81781376518219,36.032388663967616,36.84210526315789,-27.935222672064782,-3.64372469635628,39.12651524894898,35.0
Roger ,Myhrvold,Male,Norway,1.3427777777777778,0.10083333333333333,7.224722222222222,0.13194444444444445,6.743888888888889,15.545,Black,Gaustatoppen,2012,62.74999999999999,8.567499999999999,61.5,75.25,61.5,88.5,-1.249999999999993,13.75,81.94291561879963,60.0
Mark,Bailey,Male,Great Britain,1.1527777777777777,0.08527777777777777,7.223888888888889,0.16833333333333333,5.877777777777778,14.508055555555556,Black,Gaustatoppen,2010,20.276497695852534,8.376666666666667,32.71889400921659,38.70967741935484,35.02304147465438,59.44700460829493,12.442396313364057,5.990783410138249,57.86247856321254,30.0
Alain,Vautier,Male,CAN,0.9286080555555556,3.85,7.22388,3.466666666666667,7.9730638888888885,16.248048055555554,Black ,Gaustatoppen,2019,8.333333333333332,8.152488055555557,51.81159420289855,87.68115942028986,64.4927536231884,96.01449275362319,43.47826086956522,35.86956521739131,88.17126719902782,50.0
Nissik,Juell,Male,Norway,1.065,0.051111111111111114,7.223055555555556,0.07055555555555555,5.565,13.974166666666667,Black,Gaustatoppen,2014,12.550607287449392,8.288055555555555,27.93522267206478,28.74493927125506,35.62753036437247,38.46153846153847,15.384615384615387,0.8097165991902813,40.46877475347034,25.0
Marina,Klemm,Female,Germany ,0.6841666666666667,0.10527777777777778,7.223055555555556,0.050277777777777775,6.653333333333333,14.715277777777779,Black,Gaustatoppen,2015,68.72427983539094,7.907222222222223,54.32098765432099,80.65843621399176,53.90946502057613,90.94650205761316,-14.403292181069958,26.337448559670776,83.97068721379111,50.0
Bendik ,Aasbakken,Male,Norway,1.4055555555555554,0.12666666666666668,7.223055555555556,0.07722222222222222,6.448888888888889,15.282222222222222,Black,Gaustatoppen,2012,74.75,8.62861111111111,64.0,67.75,61.25000000000001,78.75,-10.75,3.75,73.86167448939074,60.0
Marie,Veslestaul,Female,Norway,1.6791666666666667,0.10888888888888888,7.222222222222222,0.10611111111111111,5.7058333333333335,14.822222222222223,Black,Gaustatoppen,2008,44.785276073619634,8.901388888888889,46.62576687116564,33.74233128834356,48.466257668711656,29.447852760736197,1.8404907975460034,-12.88343558282208,32.99782422907156,45.0
Ivar,Bjaadal,Male,Norway,1.3033333333333332,0.11638888888888889,7.2219444444444445,0.07472222222222222,5.8625,14.578888888888889,Black,Gaustatoppen,2011,16.74418604651163,8.525277777777777,28.37209302325581,34.883720930232556,33.95348837209302,58.139534883720934,11.627906976744182,6.511627906976745,56.77878850027056,25.0
Matthew,Hart,Male,United Kingdom,1.2225,0.08166666666666667,7.220833333333333,0.12916666666666668,6.299166666666666,14.953333333333333,Black,Gaustatoppen,2009,39.63963963963964,8.443333333333333,27.027027027027028,36.486486486486484,27.927927927927925,53.6036036036036,-12.612612612612612,9.459459459459456,53.01920343144425,25.0
Linni ,Tiller,Female,NORWAY,1.3627777777777779,0.12416666666666666,7.220833333333333,0.06444444444444444,5.913888888888889,14.686944444444444,Black,Gaustatoppen,2012,67.5,8.58361111111111,62.25000000000001,54.50000000000001,61.0,55.75,-5.249999999999993,-7.75,54.79823387642616,60.0
Morten,Sverdrup-Thygeson,Male,Norway,1.4083333333333334,0.15555555555555556,7.220555555555555,0.058055555555555555,5.4,14.2425,Black,Gaustatoppen,2011,32.55813953488372,8.62888888888889,31.16279069767442,26.976744186046513,33.48837209302326,32.55813953488372,-1.3953488372093013,-4.186046511627907,35.57577062943028,30.0
Per Kristian,Saastad,Male,Norway,1.3333333333333333,0.05305555555555556,7.220555555555555,0.06472222222222222,5.272777777777778,13.944444444444445,Black,Gaustatoppen,2009,61.711711711711715,8.553888888888888,31.98198198198198,18.01801801801802,27.47747747747748,10.81081081081081,-29.729729729729733,-13.963963963963963,17.550600645865813,30.0
Patrick,Brown,Male,GBR,1.051943888888889,9.133333333333333,7.220280000000001,12.833333333333334,6.46056,15.108048055555555,Black,Gaustatoppen,2022,9.67741935483871,8.27222388888889,42.857142857142854,61.75115207373272,60.82949308755761,76.49769585253456,33.17972350230414,18.894009216589865,71.99486290862808,40.0
Mogens,iuel,Male,Norway,1.791111111111111,0.16111111111111112,7.22,0.09305555555555556,5.836944444444445,15.102222222222222,Black,Gaustatoppen,2011,75.34883720930232,9.011111111111111,46.97674418604651,46.51162790697674,33.02325581395349,55.81395348837209,-28.372093023255808,-0.46511627906976827,54.85124142110326,45.0
Pål ,Berntsen,Male,Norway,1.6377777777777778,0.12472222222222222,7.22,0.08083333333333333,6.159166666666667,15.223333333333333,Black,Gaustatoppen,2012,96.0,8.857777777777777,71.0,66.5,60.75000000000001,65.25,-25.0,-4.5,62.67226369482457,70.0
Eirik,Rovik,Male,NOR,1.0833361111111113,3.816666666666667,7.219991944444445,2.066666666666667,6.245543888888888,14.64777611111111,Black ,Gaustatoppen,2019,39.130434782608695,8.303328055555555,60.507246376811594,52.53623188405797,64.13043478260869,55.072463768115945,21.3768115942029,-7.971014492753625,54.23666119296296,60.0
Sølve,Robstad,Male,NOR,1.2013919444444445,9.983333333333333,7.2185999999999995,2.2,5.686391944444444,14.31,White,1000 meters,2018,44.39252336448598,8.419991944444444,63.084112149532714,46.26168224299065,68.69158878504673,40.18691588785047,18.691588785046733,-16.822429906542062,41.89884562744637,60.0
Matthias ,Wörner,Male,Germany,0.9288888888888889,0.12027777777777778,7.218333333333334,0.11472222222222223,5.866944444444444,14.249722222222223,Black,Gaustatoppen,2012,2.0,8.147222222222222,43.75,44.0,60.5,52.25,41.75,0.25,51.89727552227937,40.0
Frode,Gulliksen,Male,NOR,1.4219519444444444,3.966666666666667,7.217496111111111,1.65,5.147783888888889,13.890839999999999,Black,Gaustatoppen,2021,32.142857142857146,8.639448055555555,34.523809523809526,27.380952380952383,36.904761904761905,26.190476190476193,2.3809523809523796,-7.142857142857142,30.297963150757916,30.0
Bjørn ,Wigdel,Male,Norway,0.8305555555555556,0.04722222222222222,7.216666666666667,0.05,6.795277777777778,14.939722222222223,Black,Gaustatoppen,2003,5.263157894736842,8.047222222222222,10.526315789473683,15.789473684210526,15.789473684210526,68.42105263157895,5.263157894736842,5.2631578947368425,65.30057558711545,10.0
Steinar ,Kristoffersen,Male,Norway,1.1066666666666667,0.14777777777777779,7.216666666666667,0.09916666666666667,5.368888888888889,13.939722222222223,Black,Gaustatoppen,2012,17.5,8.323333333333334,51.24999999999999,37.25,60.25,28.249999999999996,33.74999999999999,-13.999999999999993,32.00498966527286,50.0
Gunnar ,Rasmussen,Male,Norway,1.1211111111111112,0.08833333333333333,7.215833333333333,0.08416666666666667,5.448055555555555,13.958333333333334,Black,Gaustatoppen,2012,18.75,8.336944444444445,52.0,37.75,60.0,31.25,33.25,-14.25,34.491525397398675,50.0
Kjell Arne,Lilleland,Male,Norway,1.5075,0.09972222222222223,7.215833333333333,0.095,6.08,14.9975,Black,Gaustatoppen,2014,90.2834008097166,8.723333333333333,49.392712550607285,56.2753036437247,35.22267206477733,73.68421052631578,-40.89068825910931,6.882591093117412,69.66291897680986,45.0
Maximo,Martin,Male,Spain,0.9913888888888889,0.11583333333333333,7.2155555555555555,0.165,5.387222222222222,13.874444444444444,Black,Gaustatoppen,2014,7.6923076923076925,8.206944444444444,22.672064777327936,26.720647773279353,34.81781376518219,30.76923076923077,14.979757085020243,4.048582995951417,34.09304210699389,20.0
Jacob,Jacobsen,Male,Norway,1.5983333333333334,0.09055555555555556,7.214722222222222,0.01972222222222222,5.730277777777777,14.653611111111111,Black,Gaustatoppen,2011,56.27906976744186,8.813055555555556,39.53488372093023,37.2093023255814,32.55813953488372,51.162790697674424,-16.74418604651163,-2.3255813953488342,50.996147262768666,35.0
Kjartan,Medle,Male,Norway,0.9702777777777778,0.09583333333333334,7.213333333333333,0.11277777777777778,5.6466666666666665,14.03888888888889,Black,Gaustatoppen,2009,3.6036036036036037,8.18361111111111,18.46846846846847,21.62162162162162,27.027027027027028,22.07207207207207,14.864864864864865,3.153153153153152,26.88444348417593,15.0
Markus,Ratgeber,Male,Germany ,1.708611111111111,0.15805555555555556,7.213055555555556,0.05333333333333334,6.1433333333333335,15.276388888888889,Black,Gaustatoppen,2011,68.83720930232559,8.921666666666667,44.18604651162791,49.30232558139535,32.093023255813954,73.48837209302326,-24.651162790697683,5.116279069767444,69.50059922277472,40.0
Jørgen,Møllerop,Male,Norway,0.8619444444444444,0.0725,7.212777777777778,0.07083333333333333,6.054166666666666,14.272222222222222,Black,Gaustatoppen,2010,0.4608294930875576,8.074722222222222,23.963133640552993,34.10138248847927,34.56221198156682,71.42857142857143,23.502304147465434,10.138248847926274,67.7933432383694,20.0
Leif,Solstad,Male,Norway,1.1475,0.08083333333333333,7.211944444444445,0.07361111111111111,6.1325,14.64638888888889,Black,Gaustatoppen,2006,32.55813953488372,8.359444444444446,34.10852713178294,34.883720930232556,39.53488372093023,40.310077519379846,1.5503875968992205,0.7751937984496138,42.000927559987936,30.0
Kevin ,Thornton,Male,Ireland,0.8272222222222222,0.06055555555555556,7.211944444444445,0.14472222222222222,5.509444444444444,13.754444444444445,Black,Gaustatoppen,2012,0.25,8.039166666666667,39.25,33.0,59.75,33.5,39.0,-6.25,36.35642719649303,35.0
Tom,Ørbæk,Male,Norway,1.176111111111111,0.06055555555555556,7.211944444444445,0.09194444444444444,6.246111111111111,14.786666666666667,Black,Gaustatoppen,2009,26.576576576576578,8.388055555555557,26.576576576576578,32.432432432432435,26.576576576576578,51.80180180180181,0.0,5.855855855855857,51.525788577314636,25.0
Marcin,Stepien,Male,POL,1.3813919444444445,3.3,7.211663888888889,2.45,5.0994480555555555,13.795271944444444,Black,Gaustatoppen,2021,19.047619047619047,8.593055833333334,32.142857142857146,26.190476190476193,35.714285714285715,23.809523809523807,13.095238095238098,-5.9523809523809526,28.324522093515203,30.0
Lars Tore,Selbo,Male,Norway,1.5533333333333332,0.0975,7.211111111111111,0.07833333333333334,5.021944444444444,13.962222222222222,Black,Gaustatoppen,2010,79.26267281105991,8.764444444444445,48.38709677419355,28.57142857142857,34.10138248847927,15.668202764976957,-30.875576036866363,-19.815668202764982,21.576626865524,45.0
Ulf,Bohman,Male,SWE,1.0522319444444443,5.483333333333333,7.210271944444444,5.066666666666666,7.714176111111111,16.152768055555555,Black ,Gaustatoppen,2019,28.6231884057971,8.262503888888888,59.78260869565217,87.31884057971014,63.76811594202898,94.20289855072464,31.15942028985507,27.53623188405797,86.66973595982141,55.0
Christen ,Skjerven,Male,Norway,1.2583333333333333,0.08583333333333333,7.208888888888889,0.2461111111111111,5.730555555555555,14.530277777777778,Black,Gaustatoppen,2012,42.25,8.467222222222222,57.75,51.0,59.5,45.0,15.5,-6.75,45.88814750297532,55.0
Theo,Lakerveld,Male,NED,1.4177761111111111,3.466666666666667,7.207511944444445,1.9333333333333333,5.8041599999999995,14.528616111111111,Black,Gaustatoppen,2021,29.761904761904763,8.625288055555556,33.33333333333333,39.285714285714285,34.523809523809526,55.952380952380956,3.571428571428566,5.952380952380956,54.96597636629179,30.0
Trond Atle,Smedsrud,Male,NOR,1.6963919444444446,3.3833333333333333,7.2072238888888895,1.9333333333333333,4.6902719444444445,13.691951944444446,Black,Gaustatoppen,2021,75.0,8.903615833333333,40.476190476190474,23.809523809523807,33.33333333333333,13.095238095238097,-34.523809523809526,-16.666666666666668,19.44403733592301,40.0
Torben,Wendler,Male,Germany ,0.6697222222222222,0.16166666666666665,7.207222222222223,0.07027777777777777,5.4425,13.550833333333333,Black,Gaustatoppen,2015,59.25925925925925,7.876944444444445,53.086419753086425,44.8559670781893,53.49794238683128,42.79835390946502,-6.172839506172828,-8.230452674897123,44.06332361177188,50.0
Gareth,Jones,Male,GBR,1.3764,4.883333333333334,7.2066719444444445,5.383333333333334,5.938056111111111,14.693063888888888,Black,Gaustatoppen,2018,76.16822429906543,8.583071944444445,70.09345794392523,59.345794392523366,68.22429906542055,52.80373831775701,-6.0747663551401985,-10.747663551401864,52.35623889339605,70.0
Martine,Hoaas,Female,Norway,1.426111111111111,0.05555555555555555,7.206388888888889,0.03138888888888889,5.195833333333334,13.915,Black,Gaustatoppen,2016,55.41125541125541,8.6325,52.38095238095239,30.303030303030305,51.94805194805194,25.541125541125542,-3.030303030303024,-22.077922077922082,29.759751953328085,50.0
Sara,Johnsen,Female,Norway,1.5616666666666668,0.08333333333333333,7.206388888888889,0.044444444444444446,5.545555555555556,14.44111111111111,Black,Gaustatoppen,2016,71.42857142857143,8.768055555555556,57.57575757575758,41.99134199134199,51.94805194805194,41.125541125541126,-13.852813852813853,-15.584415584415588,42.676820691644004,55.0
Andreas,Spak,Male,Norway,0.6936111111111111,0.13666666666666666,7.206388888888889,0.09861111111111111,6.6802777777777775,14.815555555555555,Black,Gaustatoppen,2015,72.0164609053498,7.9,53.90946502057613,83.1275720164609,53.086419753086425,91.76954732510289,-18.106995884773674,29.218106995884774,84.6528643693812,50.0
Peter,Ackermann,Male,Switzerland,1.085,0.09055555555555556,7.206388888888889,0.05472222222222222,5.857777777777778,14.294444444444444,Black,Gaustatoppen,2009,11.711711711711711,8.29138888888889,22.07207207207207,26.126126126126124,26.126126126126124,30.630630630630627,10.36036036036036,4.054054054054053,33.97816404129161,20.0
Andreas ,Tørå Hagli,Male,Norway,1.5155555555555555,0.18416666666666667,7.205277777777778,0.051111111111111114,5.6947222222222225,14.651944444444444,Black,Gaustatoppen,2012,89.75,8.720833333333333,67.5,54.0,59.25,43.25,-22.25,-13.5,44.43766832590193,65.0
Rob,Baldock,Male,United Kingdom,1.7283333333333333,0.09166666666666666,7.205,0.15555555555555556,5.895833333333333,15.07638888888889,Black,Gaustatoppen,2008,53.37423312883436,8.933333333333334,47.85276073619632,40.49079754601227,47.85276073619632,36.19631901840491,-5.521472392638039,-7.361963190184056,38.591258391317766,45.0
Alexander,Prudnikov,Male,LAT,1.1791680555555555,6.85,7.204991944444445,3.15,5.920271944444444,14.471951944444445,Black,Gaustatoppen,2018,41.1214953271028,8.384160000000001,59.345794392523366,54.20560747663551,67.7570093457944,51.86915887850467,18.224299065420567,-5.14018691588786,51.58161716999237,55.0
Tone ,Dalen,Female,Norway,1.3877777777777778,0.07944444444444444,7.2027777777777775,0.03916666666666667,5.657777777777778,14.3675,Black,Gaustatoppen,2012,72.5,8.590555555555556,62.5,47.0,59.0,42.0,-10.0,-15.5,43.401611770849506,60.0
Andreas,Brand,Male,Germany,0.9313888888888889,0.03833333333333333,7.2025,0.042222222222222223,5.66,13.874444444444444,Black,Gaustatoppen,2009,3.153153153153153,8.133888888888889,16.666666666666664,16.216216216216218,25.675675675675674,22.52252252252252,13.513513513513512,-0.45045045045044674,27.25779719770833,15.0
Steinar,Haugen,Male,NOR,1.3180561111111113,6.316666666666666,7.202231944444445,2.2,6.159456111111112,14.82249611111111,White,1000 meters,2019,87.68115942028986,8.520288055555556,70.28985507246377,56.88405797101449,63.40579710144928,51.81159420289855,-17.391304347826093,-13.405797101449274,51.53390496239142,70.0
Per ,Jørgen Walstrøm,Male,Norway,1.3433333333333333,0.16916666666666666,7.202222222222222,0.06055555555555556,5.553333333333334,14.329166666666667,Black,Gaustatoppen,2012,63.0,8.545555555555556,60.25,45.5,58.75,35.25,-2.75,-14.75,37.80690637356642,60.0
Odd-Erik,Bunde,Male,NOR,1.51416,12.366666666666667,7.201656111111111,6.383333333333334,6.09888,15.135551944444444,Black,Gaustatoppen,2022,69.12442396313364,8.715816111111112,64.51612903225806,63.133640552995395,60.36866359447005,60.82949308755761,-4.608294930875573,-1.382488479262669,59.00834756419218,60.0
Flora,Colledge,Female,GBR,1.222776111111111,2.7333333333333334,7.2011038888888885,0.75,4.926383888888889,13.415831944444445,Black,Gaustatoppen,2021,4.761904761904762,8.42388,27.380952380952383,19.047619047619047,32.142857142857146,19.047619047619047,22.61904761904762,-8.333333333333336,24.377639979029784,25.0
Chris ,Addy,Male,England,1.1330555555555555,0.0675,7.200833333333334,0.08694444444444445,5.933888888888889,14.422222222222222,Black,Gaustatoppen,2009,19.81981981981982,8.33388888888889,23.873873873873876,27.927927927927925,25.225225225225223,32.432432432432435,4.054054054054056,4.054054054054049,35.47157889542123,20.0
Lars,Bjertnaes,Male,NOR,1.4344561111111112,8.133333333333333,7.200288055555555,3.45,6.203328055555556,15.031656111111111,White,1000 meters,2018,83.64485981308411,8.634744166666666,72.89719626168224,68.69158878504673,67.28971962616822,65.42056074766354,-10.747663551401871,-4.205607476635507,62.81363215934574,70.0
James,Watson,Male,United Kingdom,1.6388888888888888,0.09055555555555556,7.198888888888889,0.12805555555555556,7.112777777777778,16.169166666666666,Black,Gaustatoppen,2008,36.19631901840491,8.837777777777777,44.785276073619634,61.963190184049076,47.239263803680984,79.14110429447852,8.588957055214728,17.17791411042944,74.18583942379364,40.0
Lubos ,Bogar,Male,Slovakia,1.0925,0.11694444444444445,7.198055555555555,0.18333333333333332,6.771944444444444,15.363333333333333,Black,Gaustatoppen,2012,15.75,8.290555555555555,50.24999999999999,70.75,58.5,88.75,34.49999999999999,20.500000000000007,82.15012692981011,50.0
Hans ,Røragen,Male,Norway,2.438888888888889,0.16361111111111112,7.196111111111111,0.058333333333333334,5.475555555555555,15.3325,Black,Gaustatoppen,2011,99.53488372093024,9.635,70.23255813953489,50.697674418604656,31.627906976744185,38.604651162790695,-29.30232558139535,-19.53488372093023,40.58739303526525,70.0
Pernille,Dørstad,Female,NOR,1.4288880555555556,3.9833333333333334,7.195008055555555,1.3166666666666667,5.638056111111111,14.350560000000002,Black,Gaustatoppen,2018,82.2429906542056,8.623896111111112,71.96261682242991,47.66355140186916,66.82242990654206,37.850467289719624,-10.280373831775691,-24.29906542056075,39.96229131893716,70.0
Katrin ,Grieger,Female,Germany,1.093611111111111,0.1361111111111111,7.1925,0.06416666666666666,5.863333333333333,14.350277777777778,Black,Gaustatoppen,2012,16.0,8.286111111111111,49.75,46.0,58.25,52.0,33.75,-3.75,51.69006421126889,45.0
John ,Hey,Male,United Kingdom,1.2513888888888889,0.23805555555555555,7.191944444444444,0.17888888888888888,6.208888888888889,15.07,Black,Gaustatoppen,2012,40.75,8.443333333333333,56.25,62.74999999999999,57.99999999999999,66.5,15.5,6.499999999999993,63.70832024987699,55.0
Alan,scott,Male,United Kingdom ,1.2141666666666666,0.10472222222222222,7.191666666666666,0.04527777777777778,5.322777777777778,13.87861111111111,Black,Gaustatoppen,2011,11.627906976744185,8.405833333333334,23.72093023255814,20.46511627906977,31.16279069767442,28.837209302325583,12.093023255813954,-3.2558139534883708,32.4916953027626,20.0
Ingun,Vaglid,Female,NOR,0.9564,4.383333333333334,7.190543888888889,2.6333333333333333,6.82584,15.090288055555554,Black ,Gaustatoppen,2019,10.869565217391305,8.146943888888888,51.449275362318836,63.76811594202898,63.04347826086957,79.71014492753623,40.57971014492753,12.318840579710141,74.65748604617013,50.0
